author,authorLabel,fields,placeOfBirthLabel,dateOfBirth,dateOfDeath,description
http://www.wikidata.org/entity/Q1928865,Q1928865,Ιστορία της Τέχνης,Μόναχο,1933-04-12T00:00:00Z,2019-05-29T00:00:00Z,
http://www.wikidata.org/entity/Q1933451,Q1933451,ταινία,Χάαρλεμ,1952-08-14T00:00:00Z,,
http://www.wikidata.org/entity/Q2243793,Q2243793,τέχνες του θεάματος,Q270633,1973-03-27T00:00:00Z,,
http://www.wikidata.org/entity/Q2243793,Q2243793,τέχνες του θεάματος,Q270633,1973-03-30T00:00:00Z,,
http://www.wikidata.org/entity/Q2257498,Q2257498,"τέχνες του θεάματος, μαριονέτα",Τιλτ,1949-10-10T00:00:00Z,2019-12-19T00:00:00Z,
http://www.wikidata.org/entity/Q2294998,Q2294998,τέχνες του θεάματος,Q912106,1985-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2334416,Q2334416,τέχνες του θεάματος,Q13127,1978-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2355432,Q2355432,τέχνες του θεάματος,Κέσσελ-Λο,1944-03-10T00:00:00Z,2015-06-25T00:00:00Z,
http://www.wikidata.org/entity/Q2367832,Q2367832,τέχνες του θεάματος,Βίλβορντε,1944-06-10T00:00:00Z,,Βέλγος ηθοποιός
http://www.wikidata.org/entity/Q2377693,Q2377693,τέχνες του θεάματος,Κενίτρα,1971-01-05T00:00:00Z,,
http://www.wikidata.org/entity/Q2392810,Q2392810,τέχνες του θεάματος,Q688781,1960-04-14T00:00:00Z,,
http://www.wikidata.org/entity/Q2393953,Q2393953,γλυπτική,Γάνδη,1958-12-19T00:00:00Z,,
http://www.wikidata.org/entity/Q2408328,Q2408328,μεταφυσική,Πάτερσον,1924-06-15T00:00:00Z,1997-04-16T00:00:00Z,
http://www.wikidata.org/entity/Q2419040,Q2419040,μουσικολογία,Βιέννη,1937-11-22T00:00:00Z,2014-04-19T00:00:00Z,
http://www.wikidata.org/entity/Q2428280,Q2428280,τέχνες του θεάματος,Άμστερνταμ,1949-05-08T00:00:00Z,,
http://www.wikidata.org/entity/Q2478388,Q2478388,τέχνες του θεάματος,Τίνεν,1981-09-04T00:00:00Z,,
http://www.wikidata.org/entity/Q2483768,Q2483768,τέχνες του θεάματος,Βέλγιο,1978-05-08T00:00:00Z,,
http://www.wikidata.org/entity/Q2554273,Q2554273,"θέατρο, δράμα, λιμπρέτο",Γάνδη,1959-08-15T00:00:00Z,,
http://www.wikidata.org/entity/Q2558742,Q2558742,τέχνες του θεάματος,Λιρ,1952-06-20T00:00:00Z,,
http://www.wikidata.org/entity/Q8006861,Q8006861,κόσμημα,Q993453,1944-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q8007518,Q8007518,Ουρολογία,Τολέδο,1955-08-19T00:00:00Z,2015-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q8013202,Q8013202,διεθνείς σχέσεις,Q2000741,1973-03-02T00:00:00Z,,
http://www.wikidata.org/entity/Q8014898,Q8014898,"γεωφυσική, γεωδαισία",Σίδνεϊ,1926-05-19T00:00:00Z,2000-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q8015154,Q8015154,γεωργία,Q2539829,1745-01-01T00:00:00Z,1818-09-18T00:00:00Z,
http://www.wikidata.org/entity/Q10310921,Q10310921,σάμπα,Q894624,1944-07-21T00:00:00Z,1998-11-02T00:00:00Z,
http://www.wikidata.org/entity/Q11705519,Q11705519,"μεταφυσική, φιλολογία, ερμηνευτική, φιλοσοφία της θρησκείας",Q98594072,1869-03-11T00:00:00Z,1930-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q11718613,Q11718613,"θεωρία συνωμοσίας, ουφολογία, μαγνητισμός",Q8038845,1946-05-25T00:00:00Z,,
http://www.wikidata.org/entity/Q53470445,Q53470445,"διαδίκτυο, ιστότοπος",Νορντχάουζεν,1991-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q53843620,Q53843620,Ιστορία της Τέχνης,Δρέσδη,1890-01-01T00:00:00Z,1964-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q53843620,Q53843620,Ιστορία της Τέχνης,Δρέσδη,1890-06-26T00:00:00Z,1964-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q53843620,Q53843620,Ιστορία της Τέχνης,Δρέσδη,1890-01-01T00:00:00Z,1964-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q53843620,Q53843620,Ιστορία της Τέχνης,Δρέσδη,1890-06-26T00:00:00Z,1964-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q53939899,Q53939899,"ιστορία, πολιτική επιστήμη, Κοινωνική ιστορία",Ιτσεχό,1962-05-29T00:00:00Z,,
http://www.wikidata.org/entity/Q53943466,Q53943466,Σταυρόλεξο,Νεγί-συρ-Σεν,1954-01-11T00:00:00Z,,
http://www.wikidata.org/entity/Q54604943,Q54604943,"αρχαιολογία, αρχαιολογικός πολιτισμός, υπολογιστική αρχαιολογία, Προϊστορική αρχαιολογία",Q5439142,1930-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q55622826,Q55622826,πολιτική επιστήμη,Μονπελιέ,1951-02-02T00:00:00Z,2017-09-21T00:00:00Z,
http://www.wikidata.org/entity/Q55671230,Q55671230,λογοτεχνία,Σαιν-Περαί,1876-01-01T00:00:00Z,1947-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q55830682,Q55830682,"Κλουαζονέ, γκριζάι",Σόνεμπεργκ,1909-09-01T00:00:00Z,1996-01-07T00:00:00Z,
http://www.wikidata.org/entity/Q55865092,Q55865092,ιστορία της μουσικής,Βαρκελώνη,1969-09-29T00:00:00Z,,
http://www.wikidata.org/entity/Q334374,Ντέιβιντ Ούρκχαρτ,"διπλωματία, πολιτική",Χάιλαντ,1805-07-01T00:00:00Z,1877-05-16T00:00:00Z,
http://www.wikidata.org/entity/Q336609,Q336609,"όπερα, επεξεργασία, πατρωνία",Q5093808,1923-02-07T00:00:00Z,2011-07-12T00:00:00Z,
http://www.wikidata.org/entity/Q347715,Q347715,"ιστορία, Γαλλική Επανάσταση, Ναπολεόντειοι Πόλεμοι",Μάνχαϊμ,1871-11-29T00:00:00Z,1957-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q348916,Μπρους Τσάτουιν,"πεζός λόγος, δημοσιογραφία",Σέφιλντ,1940-05-13T00:00:00Z,1989-01-18T00:00:00Z,Άγγλος συγγραφέας
http://www.wikidata.org/entity/Q356004,Q356004,σκάκι,Οδησσός,1950-03-17T00:00:00Z,,
http://www.wikidata.org/entity/Q378416,Q378416,"διπλωματία, φιλοσοφία, ανθρωπολογία",Ρίο ντε Τζανέιρο,1934-02-23T00:00:00Z,2022-07-03T00:00:00Z,
http://www.wikidata.org/entity/Q380229,Q380229,"ιστορία, Σύγχρονη ιστορία, Στρατιωτική ιστορία",Κένσινγκτον,1946-12-14T00:00:00Z,,
http://www.wikidata.org/entity/Q434138,Q434138,"ποίηση, Κόμικς, επιστημονική φαντασία, εικαστικές τέχνες, Ταρώ, Δημιουργική γραφή, λογοτεχνία επιστημονικής φαντασίας",Μπρούκλιν,1945-08-17T00:00:00Z,2023-04-07T00:00:00Z,
http://www.wikidata.org/entity/Q929695,Μπρουκς Άνταμς,"ιστορία, δίκαιο, κοινωνικό κίνημα, πολιτική επιστήμη",Κουίνσι,1848-06-24T00:00:00Z,1927-02-13T00:00:00Z,
http://www.wikidata.org/entity/Q1173832,Q1173832,ιστορία,Ντένβερ,1927-02-16T00:00:00Z,2019-04-14T00:00:00Z,
http://www.wikidata.org/entity/Q1673656,Q1673656,δημοσιογραφία,Μόναχο,1951-11-17T00:00:00Z,,
http://www.wikidata.org/entity/Q1690502,Q1690502,ιατρική,Γκρύνμπεργκ,1530-04-06T00:00:00Z,1606-06-18T00:00:00Z,
http://www.wikidata.org/entity/Q1698702,Q1698702,ιατρική,Ενκόιζεν,1689-02-19T00:00:00Z,1762-09-11T00:00:00Z,
http://www.wikidata.org/entity/Q1699046,Q1699046,"ψυχολογία, Γνωσιακή επιστήμη, κοινωνική ψυχολογία",Σαμπέιν,1955-01-09T00:00:00Z,,
http://www.wikidata.org/entity/Q1701569,Q1701569,βιογραφία,Λονδίνο,1924-02-06T00:00:00Z,2019-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q1701569,Q1701569,βιογραφία,Λονδίνο,1924-02-22T00:00:00Z,2019-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q1703300,Q1703300,δημοσιογραφία,Μανχάταν,1943-08-21T00:00:00Z,2014-03-25T00:00:00Z,
http://www.wikidata.org/entity/Q1707608,Q1707608,Βιολογική ανθρωπολογία,Q959055,1913-10-27T00:00:00Z,2016-04-03T00:00:00Z,
http://www.wikidata.org/entity/Q1715465,Q1715465,μη μυθοπλαστική λογοτεχνία,Βερολίνο,1939-01-01T00:00:00Z,2024-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q1738861,Q1738861,θεωρητική φυσική,Ηνωμένες Πολιτείες Αμερικής,1926-05-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1738861,Q1738861,θεωρητική φυσική,Q163749,1926-05-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1745298,Q1745298,"μουσικολογία, εικαστικές τέχνες, Ιστορία της Τέχνης, λογοτεχνική ανάλυση",Μπαντ Άιμπλινγκ,1949-12-16T00:00:00Z,2017-05-25T00:00:00Z,
http://www.wikidata.org/entity/Q1927260,Q1927260,τέχνες του θεάματος,Q688781,1972-12-25T00:00:00Z,,Βέλγος ηθοποιός
http://www.wikidata.org/entity/Q1928075,Q1928075,οικονομία,Ντύσσελντορφ,1937-11-14T00:00:00Z,2020-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q1929063,Q1929063,λογοτεχνία για νέους ενήλικες,Χάροου,1946-05-07T00:00:00Z,,
http://www.wikidata.org/entity/Q1959850,Q1959850,νομική,Βοστώνη,1970-05-22T00:00:00Z,,
http://www.wikidata.org/entity/Q1991683,Q1991683,"νομισματολογία, Χαλκογραφία",Ερφούρτη,1682-12-15T00:00:00Z,1744-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q2435551,Q2435551,διοικητική επιστήμη,Φιλαδέλφεια,1957-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2435551,Q2435551,διοικητική επιστήμη,Φιλαδέλφεια,1958-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2501421,Q2501421,Γερμανική αντίσταση στο ναζισμό,Αμβούργο,1931-02-19T00:00:00Z,2014-02-25T00:00:00Z,
http://www.wikidata.org/entity/Q2550602,Q2550602,νευροεπιστήμη,Q492478,1959-05-04T00:00:00Z,,
http://www.wikidata.org/entity/Q6446737,Q6446737,"ψυχιατρική, Σεξολογία",Q986070,1914-01-17T00:00:00Z,1996-10-23T00:00:00Z,
http://www.wikidata.org/entity/Q6528868,Q6528868,"δημοσιογραφία, βιογραφία, Κοινωνική ιστορία, επεξεργασία, φυλετική διάκριση",Κλάρξντεϊλ,1928-10-17T00:00:00Z,2018-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q6540222,Q6540222,"μουσική, φωτογραφία, εντομολογία",Q1303768,1928-08-12T00:00:00Z,2020-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q6548196,Q6548196,μαθηματικά,Μικολάιβ,1886-07-26T00:00:00Z,1986-07-11T00:00:00Z,
http://www.wikidata.org/entity/Q6631454,Μίκο Πελέντ,"πολεμικές τέχνες, Πασιφισμός",Ιερουσαλήμ,1961-12-10T00:00:00Z,,
http://www.wikidata.org/entity/Q6667429,Λότζικ,"μουσική, Ραπ μουσική, χιπ χοπ",Ρόκβιλ,1990-01-22T00:00:00Z,,Αμερικανός ράπερ και στιχουργός
http://www.wikidata.org/entity/Q8056413,Q8056413,"Βράσιμο τροφίμων, βιβλίο μαγειρικής",Ιερουσαλήμ,1968-12-14T00:00:00Z,,
http://www.wikidata.org/entity/Q9162093,Q9162093,ιστορία της Σιλεσίας,Q11723987,1817-04-09T00:00:00Z,1897-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q9383490,Q9383490,δημιουργός γραπτών έργων,Τάρνουφ,1952-05-07T00:00:00Z,,
http://www.wikidata.org/entity/Q18812352,Q18812352,"ιστορία, φιλολογία",Q984508,1953-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q55181495,Q55181495,κόσμημα,Άρνεμ,1963-12-29T00:00:00Z,,
http://www.wikidata.org/entity/Q55225031,Q55225031,εκδοτικός οίκος,Βενετία,1695-03-21T00:00:00Z,1764-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q55415726,Q55415726,"δημιουργός γραπτών έργων, εικονογράφος",Κόλτσεστερ,1873-08-08T00:00:00Z,1958-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q55628099,Q55628099,κλασική φιλολογία,Αργεντινή,1945-10-20T00:00:00Z,,
http://www.wikidata.org/entity/Q60322544,Q60322544,"πολιτική, δημοσιογραφία, ακτιβισμός, αντιφασισμός",Ουλμ,1915-11-08T00:00:00Z,2014-09-25T00:00:00Z,
http://www.wikidata.org/entity/Q60751878,Q60751878,"ψυχολογία, κοινωνική ψυχολογία",Σιζουόκα,1957-03-09T00:00:00Z,,
http://www.wikidata.org/entity/Q60819474,Q60819474,"τέχνη, δίκαιο, κοινωνιολογία",Βιέννη,1874-02-20T00:00:00Z,1938-11-15T00:00:00Z,
http://www.wikidata.org/entity/Q60820290,Q60820290,"πολιτική, φωτογραφία, αντισημιτισμός, δημοσιογραφία γνώμης",Μπολτσάνο,1834-05-29T00:00:00Z,1917-02-05T00:00:00Z,
http://www.wikidata.org/entity/Q61330721,Q61330721,"κλίμα, Πυρηνική ενέργεια, Ορυκτά καύσιμα, ανανεώσιμη ενέργεια, Γεωπολιτική, βιομηχανία ενέργειας, Μετριασμός της κλιματικής αλλαγής",Λάνγκεχαγκεν,1973-10-07T00:00:00Z,,
http://www.wikidata.org/entity/Q61710098,Q61710098,"δημοσιογραφία, Ωρολογοποιία",Μόναχο,1947-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q61740869,Q61740869,"δημοσιογραφία, ταινία",Q14940,1972-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q61989446,Q61989446,δημοσιογραφία,Q498534,1978-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q336054,Q336054,φιλοσοφία,Τιφλίδα,1948-01-02T00:00:00Z,,
http://www.wikidata.org/entity/Q336658,Q336658,"γενετική, Δημόσια διοίκηση",Στόντον,1950-04-14T00:00:00Z,,
http://www.wikidata.org/entity/Q351222,Άνταμ Ζαγκαγιέφσκι,λογοτεχνία,Λβιβ,1945-01-01T00:00:00Z,2021-03-21T00:00:00Z,
http://www.wikidata.org/entity/Q351222,Άνταμ Ζαγκαγιέφσκι,λογοτεχνία,Λβιβ,1945-06-21T00:00:00Z,2021-03-21T00:00:00Z,
http://www.wikidata.org/entity/Q356217,Q356217,τζαζ,Ρίτσμοντ,1957-02-07T00:00:00Z,2007-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q361988,Q361988,"οικονομικά, κοινωνιολογία, πολιτική επιστήμη, κοινωνική πολιτική, νομική",Άνσμπαχ,1881-03-21T00:00:00Z,1958-01-14T00:00:00Z,
http://www.wikidata.org/entity/Q363367,Q363367,"δίκαιο, κοινωνιολογία",Λίμπερετς,1857-07-09T00:00:00Z,1938-08-12T00:00:00Z,
http://www.wikidata.org/entity/Q369632,Q369632,λογοτεχνία,Νέα Υόρκη,1926-10-15T00:00:00Z,2005-07-06T00:00:00Z,
http://www.wikidata.org/entity/Q426431,Q426431,τζαζ,Λονδίνο,1932-07-16T00:00:00Z,2016-02-25T00:00:00Z,
http://www.wikidata.org/entity/Q715144,Q715144,"ιστορία, διπλωματία, Γαλλική λογοτεχνία, πολιτική, Λατινική λογοτεχνία",Μονπελιέ,1767-01-12T00:00:00Z,1829-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q889976,Q889976,ιστορία,Βερολίνο,1928-01-01T00:00:00Z,2008-04-29T00:00:00Z,
http://www.wikidata.org/entity/Q894444,Q894444,κριτική κινηματογράφου,Q6705768,1905-07-13T00:00:00Z,1981-03-07T00:00:00Z,
http://www.wikidata.org/entity/Q897008,Q897008,επιστημονική φαντασία,Q1023029,1958-06-07T00:00:00Z,,
http://www.wikidata.org/entity/Q942974,Q942974,σκάκι,Q669681,1982-07-26T00:00:00Z,2019-03-31T00:00:00Z,
http://www.wikidata.org/entity/Q1026443,Q1026443,ποίηση,Λόγκαν,1913-05-28T00:00:00Z,1989-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q1026443,Q1026443,ποίηση,Λόγκαν,1919-01-01T00:00:00Z,1989-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q1239466,Q1239466,"πεζός λόγος, μετάφραση, αγγλική φιλολογία, επεξεργασία",Βιέννη,1968-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1263302,Q1263302,"διπλωματία, πολιτική, λογοτεχνία",Κάιρο,1911-03-11T00:00:00Z,1996-06-15T00:00:00Z,
http://www.wikidata.org/entity/Q1293223,Q1293223,"ποίηση, μουσική, λογοτεχνία",Κόστσιν ναντ Όντρον,1971-06-09T00:00:00Z,,
http://www.wikidata.org/entity/Q1322445,Q1322445,Ισλάμ,Q311315,1935-03-01T00:00:00Z,1980-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q1332113,Q1332113,ηθολογία,Βέτσλαρ,1951-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1358360,Q1358360,"φυσική, εκπαίδευση",Αννόβερο,1861-08-06T00:00:00Z,1914-10-30T00:00:00Z,
http://www.wikidata.org/entity/Q1387224,Q1387224,"ποίηση, λιμπρέτο, παιδική λογοτεχνία, εικονογράφηση",Σεντ Άλμπανς,1943-10-05T00:00:00Z,,
http://www.wikidata.org/entity/Q1392062,Q1392062,"οικονομικά, Σουφισμός, Φικχ, Χαντίθ",Q1017658,1943-10-03T00:00:00Z,,
http://www.wikidata.org/entity/Q1697162,Q1697162,"Θεωρία της λογοτεχνίας, Διαχείριση",Σανκτ Γκάλεν,1938-06-03T00:00:00Z,,
http://www.wikidata.org/entity/Q1704341,Q1704341,συστηματική θεολογία,Q12029690,1876-01-26T00:00:00Z,1954-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q1704341,Q1704341,συστηματική θεολογία,Q12029690,1876-01-26T00:00:00Z,1954-06-06T00:00:00Z,
http://www.wikidata.org/entity/Q1745689,Q1745689,Γερμανική λογοτεχνία,Q57926,1935-09-30T00:00:00Z,2020-03-07T00:00:00Z,
http://www.wikidata.org/entity/Q1756250,Q1756250,Φικχ,Τοκάτη,1869-06-22T00:00:00Z,1954-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q1758150,Q1758150,"Ψυχοθεραπεία, Δικαστική Ψυχολογία, Εργοθεραπεία",Q58006,1932-02-22T00:00:00Z,2003-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q1775842,Q1775842,Ολοκληρωτισμός,Βερολίνο,1952-12-11T00:00:00Z,,
http://www.wikidata.org/entity/Q1781103,Σούζι Μπράιτ,Φεμινιστικό κίνημα,Κομητεία Άρλινγκτον,1958-03-25T00:00:00Z,,
http://www.wikidata.org/entity/Q6449504,Q6449504,δερματολογία,Φραγκφούρτη,1973-07-17T00:00:00Z,,
http://www.wikidata.org/entity/Q6539107,Q6539107,"Ιχθυολογία, ζωογεωγραφία, οικοπεριοχή, γαδόμορφα, επιστημονική επικοινωνία",Χουιξιάν,1921-02-19T00:00:00Z,2009-01-11T00:00:00Z,
http://www.wikidata.org/entity/Q6595231,Q6595231,διεθνείς σχέσεις,Χάιφα,1971-02-17T00:00:00Z,,
http://www.wikidata.org/entity/Q12383353,Q12383353,"ιστορία, αρχαιολογία",Ορένσε,1852-11-15T00:00:00Z,1907-03-02T00:00:00Z,
http://www.wikidata.org/entity/Q15446237,Q15446237,"μουσική, θέατρο, δράμα",Άμστερνταμ,1937-02-11T00:00:00Z,2004-06-04T00:00:00Z,
http://www.wikidata.org/entity/Q15691498,Q15691498,"ιστορία, Αγγλική λογοτεχνία",Q6495931,1844-05-25T00:00:00Z,1923-12-25T00:00:00Z,
http://www.wikidata.org/entity/Q15811947,Q15811947,"φυσιολογία, βιοχημεία",Ντόρτμουντ,1953-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q15830007,Q15830007,"ζωολογία, παλαιοντολογία",Q1852598,1854-05-15T00:00:00Z,1936-04-05T00:00:00Z,
http://www.wikidata.org/entity/Q18816262,Q18816262,δημοσιογραφία,Q10006,1970-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q19231180,Q19231180,"ιστορία, θεολογία",Λιτοβέλ,1828-12-12T00:00:00Z,1902-10-03T00:00:00Z,
http://www.wikidata.org/entity/Q19285434,Q19285434,"ιστορία, Εκκλησία",Q700532,1869-12-28T00:00:00Z,1960-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q19288825,Q19288825,"ιστορία, γενεαλογία, Αριθμολογία",Q1769576,1940-10-08T00:00:00Z,2014-03-18T00:00:00Z,
http://www.wikidata.org/entity/Q19299581,Q19299581,μουσική,Ντύσσελντορφ,1966-08-01T00:00:00Z,,
http://www.wikidata.org/entity/Q19364401,Q19364401,"μαθηματικά, αριθμητική ανάλυση, εικαστικές τέχνες",Λειψία,1940-03-02T00:00:00Z,,
http://www.wikidata.org/entity/Q19564222,Q19564222,"φυσιολογία, εξέλιξη, θερμοδυναμική, φωτοβιολογία",Εσκοντίντο,1899-02-12T00:00:00Z,1980-09-29T00:00:00Z,
http://www.wikidata.org/entity/Q59994037,Q59994037,θέατρο,Μόντρεαλ,1983-11-01T00:00:00Z,,Καναδή ηθοποιός
http://www.wikidata.org/entity/Q60407461,Q60407461,"νευρολογία, Ψυχοθεραπεία, Υπερβατικός διαλογισμός",Q3771,1950-05-08T00:00:00Z,,
http://www.wikidata.org/entity/Q60583089,Q60583089,επεξεργασία,Χίλντεσχαϊμ,1880-01-01T00:00:00Z,1940-09-22T00:00:00Z,
http://www.wikidata.org/entity/Q60713405,Q60713405,"άσμα, υποκριτική",Κέλχαϊμ,1967-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q60833533,Q60833533,θέατρο,Ιράν,1982-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q61079042,Q61079042,"κοινωνιογλωσσολογία, επαπειλούμενη γλώσσα, Αναζωογόνηση γλώσσας",Βερολίνο,1977-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q61647171,Q61647171,"ανοσολογία, Ιστορία της ιατρικής",Q1185835,1918-09-21T00:00:00Z,2013-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q329454,Αλεξέι Αντζουμπέι,"δημοσιογραφία, δημοσιογραφία γνώμης, επεξεργασία, δημοσιογράφος",Σαμαρκάνδη,1924-01-09T00:00:00Z,1993-03-19T00:00:00Z,
http://www.wikidata.org/entity/Q330639,Q330639,θεολογία,Q10784,1609-01-17T00:00:00Z,1658-11-05T00:00:00Z,
http://www.wikidata.org/entity/Q345613,Q345613,"θέατρο, δράμα, λιμπρέτο, υποκριτική",Άμστερνταμ,1949-05-09T00:00:00Z,,
http://www.wikidata.org/entity/Q365578,Q365578,"φωτογραφία, τεχνολογία πληροφοριών, έρευνα, μαγειρική, Ευρεσιτεχνία",Σιάτλ,1959-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q365578,Q365578,"φωτογραφία, τεχνολογία πληροφοριών, έρευνα, μαγειρική, Ευρεσιτεχνία",Σιάτλ,1959-08-03T00:00:00Z,,
http://www.wikidata.org/entity/Q366456,Στεφάν Ντιόν,πολιτική επιστήμη,Κεμπέκ,1955-09-28T00:00:00Z,,
http://www.wikidata.org/entity/Q420740,Q420740,"χορός, χορογραφία",Γουίμπλεντον,1974-07-29T00:00:00Z,,
http://www.wikidata.org/entity/Q434478,Λίντα Νόχλιν,"Μοντέρνα τέχνη, Ιστορία της Τέχνης",Μπρούκλιν,1931-01-30T00:00:00Z,2017-10-29T00:00:00Z,
http://www.wikidata.org/entity/Q688149,Q688149,"τρομοκρατία, κοινωνιολογία, αντισημιτισμός, πολιτική επιστήμη, Εξτρεμισμός",Q516599,1963-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q695928,Q695928,"εθνικισμός, Ιουδαϊσμός, αντισημιτισμός, εβραϊκό ζήτημα",Βερολίνο,1921-01-06T00:00:00Z,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q707117,Q707117,πεζός λόγος,Μέιν,1977-02-21T00:00:00Z,,
http://www.wikidata.org/entity/Q712660,Q712660,κοσμολογία,Q3177752,1890-08-11T00:00:00Z,1981-03-08T00:00:00Z,
http://www.wikidata.org/entity/Q741940,Q741940,"αστρονομία, αστροφυσική",Ντνίπρο,1904-02-14T00:00:00Z,1994-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q763439,Q763439,"ποίηση, δίκαιο",Πράγα,1843-01-01T00:00:00Z,1908-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q769600,Τεντ Τζόια,"μουσική, τζαζ, παραδοσιακή μουσική",Πάλο Άλτο,1957-10-21T00:00:00Z,,
http://www.wikidata.org/entity/Q769600,Τεντ Τζόια,"μουσική, τζαζ, παραδοσιακή μουσική",Χόθορν,1957-10-21T00:00:00Z,,
http://www.wikidata.org/entity/Q813154,Q813154,"επιστήμη, Ρεπορτάζ",Κάσσελ,1965-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q834926,Q834926,"ποίηση, ταινία, εννοιολογική τέχνη, εικονογράφηση",Σαιν-Ζιλ,1924-01-28T00:00:00Z,1976-01-28T00:00:00Z,
http://www.wikidata.org/entity/Q888225,Q888225,Κόμικς,Νέα Υόρκη,1951-04-04T00:00:00Z,,
http://www.wikidata.org/entity/Q893606,Q893606,Υδροδυναμική,Τιφλίδα,1880-05-14T00:00:00Z,1951-07-21T00:00:00Z,
http://www.wikidata.org/entity/Q912956,Q912956,τζαζ,Μάντσεστερ,1940-07-10T00:00:00Z,,
http://www.wikidata.org/entity/Q912956,Q912956,τζαζ,Μάντσεστερ,1946-07-10T00:00:00Z,,
