politician,politicianLabel,fields,placeOfBirthLabel,dateOfBirth,dateOfDeath,description
http://www.wikidata.org/entity/Q78492,Τόμας Μάζαρικ,"φιλοσοφία, πολιτική, λογοτεχνία, δημοσιογραφία, κοινωνιολογία, εκπαιδευτικό σύστημα",Χοντονίν,1850-03-07T00:00:00Z,1937-09-14T00:00:00Z,πρώτος Πρωθυπουργός της Τσεχοσλοβακίας
http://www.wikidata.org/entity/Q78539,Γιούλιους Ράαμπ,πολιτική,Σανκτ Πέλτεν,1891-11-29T00:00:00Z,1964-01-08T00:00:00Z,
http://www.wikidata.org/entity/Q78541,"Κάρολος Στέφανος, αρχιδούκας της Αυστρίας",Πολεμικό ναυτικό,Ζιντλοχόβιτσε,1860-09-05T00:00:00Z,1933-04-07T00:00:00Z,
http://www.wikidata.org/entity/Q78587,Q78587,"πολιτική, αλιεία, γεωργία, Δασολογία",Άμπζαμ,1946-09-23T00:00:00Z,,
http://www.wikidata.org/entity/Q78617,Q78617,πολιτική,Q158422,1823-02-12T00:00:00Z,1902-12-02T00:00:00Z,
http://www.wikidata.org/entity/Q78628,Q78628,"πολιτική, Εκκλησιαστικό Δίκαιο",Μπρατισλάβα,1865-05-03T00:00:00Z,1935-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q78676,Q78676,πολιτική,Μάιντς,1763-06-18T00:00:00Z,1824-05-15T00:00:00Z,
http://www.wikidata.org/entity/Q78702,Αλέξανδρος του Ντήτριχσταϊν του Νίκολσμπουργκ,πολιτική,Κόμπουργκ,1813-08-04T00:00:00Z,1871-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q78790,Q78790,πολιτική,Οπάβα,1852-05-22T00:00:00Z,1928-05-18T00:00:00Z,
http://www.wikidata.org/entity/Q78807,Q78807,"πολιτική, ευγενείς",Λιντς,1780-06-15T00:00:00Z,1848-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q78823,Q78823,"πολιτική, δίκαιο",Μπρνο,1786-03-01T00:00:00Z,1862-02-22T00:00:00Z,
http://www.wikidata.org/entity/Q78890,Ότο Βέχτερ,"πολιτική, δίκαιο, ναζισμός",Βιέννη,1901-07-08T00:00:00Z,1949-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q78890,Ότο Βέχτερ,"πολιτική, δίκαιο, ναζισμός",Βιέννη,1901-07-08T00:00:00Z,1949-07-13T00:00:00Z,
http://www.wikidata.org/entity/Q78890,Ότο Βέχτερ,"πολιτική, δίκαιο, ναζισμός",Βιέννη,1901-07-08T00:00:00Z,1949-07-14T00:00:00Z,
http://www.wikidata.org/entity/Q79072,Q79072,"πολιτική, δημοσιογραφία",Q146356,1889-01-01T00:00:00Z,1972-07-31T00:00:00Z,
http://www.wikidata.org/entity/Q79072,Q79072,"πολιτική, δημοσιογραφία",Q146356,1899-07-03T00:00:00Z,1972-07-31T00:00:00Z,
http://www.wikidata.org/entity/Q79125,Q79125,"διπλωματία, πολιτική",Ίνσμπρουκ,1909-05-03T00:00:00Z,1995-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q80504,Νικολάε Τσαουσέσκου,"πολιτική, στράτευμα",Q584825,1918-01-26T00:00:00Z,1989-12-25T00:00:00Z,
http://www.wikidata.org/entity/Q81215,Q81215,"πολιτική, δίκαιο, πολιτικός",Φιλιππούπολη,1952-05-25T00:00:00Z,,
http://www.wikidata.org/entity/Q81215,Q81215,"πολιτική, δίκαιο, πολιτικός",Ασένοβγκραντ,1952-05-25T00:00:00Z,,
http://www.wikidata.org/entity/Q82301,Q82301,"φιλοσοφία, πολιτική",Μπέργκεν,1928-01-01T00:00:00Z,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q82301,Q82301,"φιλοσοφία, πολιτική",Μπέργκεν,1928-02-24T00:00:00Z,2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q82301,Q82301,"φιλοσοφία, πολιτική",Μπέργκεν,1928-01-01T00:00:00Z,2016-08-21T00:00:00Z,
http://www.wikidata.org/entity/Q82301,Q82301,"φιλοσοφία, πολιτική",Μπέργκεν,1928-02-24T00:00:00Z,2016-08-21T00:00:00Z,
http://www.wikidata.org/entity/Q82631,Ερρίκος Φρειδερίκος της Ουαλίας,πολιτική,Κάστρο του Στέρλινγκ,1593-02-19T00:00:00Z,1612-11-06T00:00:00Z,"Πρωτότοκος γιος του Ιακώβου Α΄ της Αγγλίας, απεβίωσε πριν ανέβει στον θρόνο"
http://www.wikidata.org/entity/Q82631,Ερρίκος Φρειδερίκος της Ουαλίας,πολιτική,Κάστρο του Στέρλινγκ,1594-01-01T00:00:00Z,1612-11-06T00:00:00Z,"Πρωτότοκος γιος του Ιακώβου Α΄ της Αγγλίας, απεβίωσε πριν ανέβει στον θρόνο"
http://www.wikidata.org/entity/Q82631,Ερρίκος Φρειδερίκος της Ουαλίας,πολιτική,Κάστρο του Στέρλινγκ,1594-02-19T00:00:00Z,1612-11-06T00:00:00Z,"Πρωτότοκος γιος του Ιακώβου Α΄ της Αγγλίας, απεβίωσε πριν ανέβει στον θρόνο"
http://www.wikidata.org/entity/Q82918,Σαπαρμουράτ Νιγιαζόφ,"πολιτική, πολιτικός",Q60654,1940-02-19T00:00:00Z,2006-12-21T00:00:00Z,
http://www.wikidata.org/entity/Q83003,Αντόνιο Γκράμσι,"φιλοσοφία, πολιτική, οικονομικά, λογοτεχνία, λογοτεχνική ανάλυση, δημοσιογραφία γνώμης, κριτική θεάτρου","Άλες, Σαρδηνία",1891-01-22T00:00:00Z,1937-04-27T00:00:00Z,
http://www.wikidata.org/entity/Q83375,Εμπεδοκλής,"φιλοσοφία, ιατρική",Ακράγας,-0493-01-01T00:00:00Z,-0433-01-01T00:00:00Z,αρχαίος Έλληνας πυθαγόρειος φιλόσοφος
http://www.wikidata.org/entity/Q101351,Q101351,"πολιτική, γλωσσολογία, Ρομανικές σπουδές",Χάλλε (Ζάαλε),1845-04-05T00:00:00Z,1935-11-03T00:00:00Z,
http://www.wikidata.org/entity/Q101415,Q101415,πολιτική,Έσσεν,1912-01-01T00:00:00Z,1987-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q101760,Q101760,"φιλοσοφία, θεολογία",Q673783,1812-11-19T00:00:00Z,1885-03-25T00:00:00Z,
http://www.wikidata.org/entity/Q101784,Q101784,"πολιτική, δίκαιο",Q688050,1720-01-01T00:00:00Z,1783-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q101784,Q101784,"πολιτική, δίκαιο",Q688050,1720-03-19T00:00:00Z,1783-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q101995,Q101995,πολιτική,Αμβούργο,1886-04-07T00:00:00Z,1963-10-19T00:00:00Z,
http://www.wikidata.org/entity/Q102062,Q102062,"πολιτική, δίκαιο",Μπαντ Χόμπουργκ φορ ντερ Χέε,1906-03-23T00:00:00Z,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q102147,Q102147,"πολιτική, δίκαιο, Σοσιαλδημοκρατία, δημοσιογραφία",Βερολίνο,1887-05-27T00:00:00Z,1942-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q102147,Q102147,"πολιτική, δίκαιο, Σοσιαλδημοκρατία, δημοσιογραφία",Σόνεμπεργκ,1887-05-27T00:00:00Z,1942-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q102147,Q102147,"πολιτική, δίκαιο, Σοσιαλδημοκρατία, δημοσιογραφία",Βερολίνο,1887-05-27T00:00:00Z,1942-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q102147,Q102147,"πολιτική, δίκαιο, Σοσιαλδημοκρατία, δημοσιογραφία",Σόνεμπεργκ,1887-05-27T00:00:00Z,1942-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q102582,Q102582,"διπλωματία, πολιτική",Παρίσι,1817-06-06T00:00:00Z,1869-06-24T00:00:00Z,
http://www.wikidata.org/entity/Q102851,Βοήθιος,φιλοσοφία,Ρώμη,0480-01-01T00:00:00Z,0524-01-01T00:00:00Z,Ρωμαίος αξιωματούχος και φιλόσοφος
http://www.wikidata.org/entity/Q103383,Q103383,"πολιτική, γεωργία, δημοσιογραφία γνώμης",Q2012995,1940-01-24T00:00:00Z,2024-02-26T00:00:00Z,
http://www.wikidata.org/entity/Q103584,Q103584,"πολιτική, δίκαιο, ιστορία της λογοτεχνίας",Φράιμπουργκ,1831-08-24T00:00:00Z,1900-01-29T00:00:00Z,
http://www.wikidata.org/entity/Q104398,Q104398,χημεία,Γερμανία,1930-06-01T00:00:00Z,,
http://www.wikidata.org/entity/Q104398,Q104398,χημεία,Χέρφορντ,1930-06-01T00:00:00Z,,
http://www.wikidata.org/entity/Q104475,Γαλλιηνός,πολιτική,http://www.wikidata.org/.well-known/genid/edf51712894b9baf3a258a388330b026,0218-01-01T00:00:00Z,0268-01-01T00:00:00Z,Ρωμαίος αυτοκράτορας
http://www.wikidata.org/entity/Q114754,Q114754,"διπλωματία, πολιτική, Μεταρρύθμιση (θρησκεία), υπουργείο",Λειψία,1700-01-01T00:00:00Z,1775-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q115455,Γκέργκι Φίστα,"πεζός λόγος, ποίηση, μετάφραση",Q5455152,1871-10-23T00:00:00Z,1940-12-30T00:00:00Z,
http://www.wikidata.org/entity/Q115901,Q115901,"βοτανική, δίκαιο",Βασιλεία,1833-12-12T00:00:00Z,1933-11-23T00:00:00Z,
http://www.wikidata.org/entity/Q116119,Q116119,βοτανική,Ζυρίχη,1768-02-14T00:00:00Z,1831-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q116832,Q116832,"μουσική, δίκαιο, βιογραφία, μπαρόκ",Φόιερχαλεν,1916-01-01T00:00:00Z,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q116832,Q116832,"μουσική, δίκαιο, βιογραφία, μπαρόκ",Φόιερχαλεν,1916-05-28T00:00:00Z,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q116832,Q116832,"μουσική, δίκαιο, βιογραφία, μπαρόκ",Φόιερχαλεν,1916-01-01T00:00:00Z,2003-01-03T00:00:00Z,
http://www.wikidata.org/entity/Q116832,Q116832,"μουσική, δίκαιο, βιογραφία, μπαρόκ",Φόιερχαλεν,1916-05-28T00:00:00Z,2003-01-03T00:00:00Z,
http://www.wikidata.org/entity/Q116882,Q116882,"διπλωματία, πολιτική, δίκαιο, Διεθνές Δίκαιο",Ζυρίχη,1874-12-28T00:00:00Z,1960-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q118061,Q118061,"φυσική, πολιτική",Αγία Πετρούπολη,1905-09-10T00:00:00Z,1993-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q153381,Κίρο Γκλιγκόροφ,"πολιτική, δίκαιο",Στιπ,1917-05-03T00:00:00Z,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q153545,Βάλλενσταϊν,πολιτική,Χερμάνισε,1583-09-24T00:00:00Z,1634-02-25T00:00:00Z,
http://www.wikidata.org/entity/Q153700,Οριάνα Φαλάτσι,δημοσιογράφος,Φλωρεντία,1929-06-29T00:00:00Z,2006-09-15T00:00:00Z,Ιταλίδα συγγραφέας
http://www.wikidata.org/entity/Q154049,Q154049,Δημόσιες Σχέσεις,Q1770518,1952-07-16T00:00:00Z,,
http://www.wikidata.org/entity/Q154287,Γουλιέλμος Β΄ των Κάτω Χωρών,πολιτική,Χάγη,1792-12-06T00:00:00Z,1849-03-17T00:00:00Z,
http://www.wikidata.org/entity/Q213610,Λουδοβίκος Θ΄ της Έσσης-Ντάρμστατ,"Στρατιωτική υπηρεσία, Διακυβέρνηση, πολιτική",Ντάρμστατ,1719-12-15T00:00:00Z,1790-04-06T00:00:00Z,
http://www.wikidata.org/entity/Q66097,Γκούσταφ φον Βανγκενχάιμ,υποκριτική,Βίζμπαντεν,1895-02-18T00:00:00Z,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q66097,Γκούσταφ φον Βανγκενχάιμ,υποκριτική,Βίζμπαντεν,1895-02-18T00:00:00Z,1975-08-05T00:00:00Z,
http://www.wikidata.org/entity/Q66201,Q66201,Καθολική θεολογία,Q504019,1800-07-06T00:00:00Z,1869-12-22T00:00:00Z,
http://www.wikidata.org/entity/Q66288,Q66288,κοινωνική φιλοσοφία,Σφιεράντουφ-Ζντρούι,1935-11-18T00:00:00Z,1997-12-05T00:00:00Z,
http://www.wikidata.org/entity/Q68121,Καρλ Χάινριχ Μπέκερ,"Ισλάμ, φιλοσοφία",Άμστερνταμ,1876-04-12T00:00:00Z,1933-02-10T00:00:00Z,Γερμανός οριενταλιστής και πολιτικός
http://www.wikidata.org/entity/Q68751,Γιόχαν φον Λιρς,"αντισημιτισμός, ναζιστική προπαγάνδα",Q542067,1902-01-25T00:00:00Z,1965-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q82853,Q82853,"ιατρική, γεροντολογία, Γηριατρική",Q842967,1933-05-09T00:00:00Z,2020-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q88244,Q88244,δίκαιο,Κολωνία,1854-01-01T00:00:00Z,1930-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q101339,Q101339,ιστορικός,Τσερμπστ,1792-05-21T00:00:00Z,1854-01-02T00:00:00Z,
http://www.wikidata.org/entity/Q101368,Q101368,πνευματική ιδιοκτησία,Κβέρφουρτ,1831-12-16T00:00:00Z,1899-05-18T00:00:00Z,
http://www.wikidata.org/entity/Q101621,Q101621,ναζιστική προπαγάνδα,Μπαντ Κίσινγκεν,1908-05-14T00:00:00Z,2005-06-25T00:00:00Z,
http://www.wikidata.org/entity/Q101660,Q101660,ιππασία,Βρότσλαβ,1850-08-08T00:00:00Z,1931-02-05T00:00:00Z,
http://www.wikidata.org/entity/Q102355,Q102355,"ιατρική, χειρουργική",Q3223979,1850-06-24T00:00:00Z,1932-04-13T00:00:00Z,
http://www.wikidata.org/entity/Q102456,Q102456,ναζιστική προπαγάνδα,Q15096880,1911-06-06T00:00:00Z,1987-10-11T00:00:00Z,Γερμανός πολιτικός
http://www.wikidata.org/entity/Q102456,Q102456,ναζιστική προπαγάνδα,Q15096880,1912-01-17T00:00:00Z,1987-10-11T00:00:00Z,Γερμανός πολιτικός
http://www.wikidata.org/entity/Q103291,Q103291,οικονομικά,Άννβαϊλερ,1842-08-27T00:00:00Z,1926-05-07T00:00:00Z,
http://www.wikidata.org/entity/Q104039,Q104039,"λαογραφία, Εθνικός Σοσιαλισμός",Νυρεμβέργη,1911-06-11T00:00:00Z,1992-08-12T00:00:00Z,
http://www.wikidata.org/entity/Q104329,Q104329,οικονομικά,Q2558822,1933-11-17T00:00:00Z,2019-11-21T00:00:00Z,
http://www.wikidata.org/entity/Q104383,Q104383,δίκαιο,Βερολίνο,1873-01-01T00:00:00Z,1945-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q104383,Q104383,δίκαιο,Βερολίνο,1873-02-04T00:00:00Z,1945-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q104383,Q104383,δίκαιο,Βερολίνο,1873-01-01T00:00:00Z,1945-10-12T00:00:00Z,
http://www.wikidata.org/entity/Q104383,Q104383,δίκαιο,Βερολίνο,1873-02-04T00:00:00Z,1945-10-12T00:00:00Z,
http://www.wikidata.org/entity/Q114033,Q114033,"πολιτική, πολιτική επιστήμη",Q504334,1955-10-16T00:00:00Z,,
http://www.wikidata.org/entity/Q114332,Q114332,"πολιτική, ναζισμός",Ζάνταρ,1862-04-25T00:00:00Z,1938-09-29T00:00:00Z,
http://www.wikidata.org/entity/Q114332,Q114332,"πολιτική, ναζισμός",Ζάνταρ,1862-04-26T00:00:00Z,1938-09-29T00:00:00Z,
http://www.wikidata.org/entity/Q114474,Q114474,"πολιτική, δημοσιογραφία",Βερολίνο,1895-12-29T00:00:00Z,1940-07-17T00:00:00Z,
http://www.wikidata.org/entity/Q114707,Q114707,"δίκαιο, οικονομικά, κοινωνική πολιτική",Βιέννη,1857-07-20T00:00:00Z,1934-06-19T00:00:00Z,
http://www.wikidata.org/entity/Q114816,Q114816,δίκαιο,Μπόξμπεργκ,1859-02-09T00:00:00Z,1916-05-31T00:00:00Z,
http://www.wikidata.org/entity/Q114824,Q114824,"πολιτική, δημοσιογραφία γνώμης",Βούπερταλ,1942-03-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115561,Q115561,πολιτική,Ζέεντορφ,1886-07-14T00:00:00Z,1957-03-13T00:00:00Z,
http://www.wikidata.org/entity/Q115616,Q115616,"πολιτική, δίκαιο",Βέρνη,1848-11-12T00:00:00Z,1919-11-09T00:00:00Z,
http://www.wikidata.org/entity/Q115883,Q115883,"πολιτική, δίκαιο",Q67902,1849-07-13T00:00:00Z,1923-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q116019,Q116019,"πολιτική, Στρατιωτική υπηρεσία",Q610940,1752-05-10T00:00:00Z,1821-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q116280,Q116280,"πολιτική, παιδαγωγική",Q69570,1754-04-06T00:00:00Z,1838-03-30T00:00:00Z,
http://www.wikidata.org/entity/Q117058,Q117058,πολιτική,Q68129,1928-09-07T00:00:00Z,2016-09-06T00:00:00Z,
http://www.wikidata.org/entity/Q117641,Q117641,"δίκαιο, πολιτική δραστηριότητα",Γενεύη,1878-09-08T00:00:00Z,1963-01-19T00:00:00Z,
http://www.wikidata.org/entity/Q117999,Q117999,"πολιτική, Παλαιοκαθολική Εκκλησία",Q65217,1805-11-10T00:00:00Z,1883-01-08T00:00:00Z,
http://www.wikidata.org/entity/Q118129,Q118129,"πολιτική, οικονομικά, δημοσιογραφία, λογοτεχνία",felbert,1876-01-30T00:00:00Z,1963-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q118199,Q118199,πολιτική,Μουράλτο,1939-10-18T00:00:00Z,2020-12-16T00:00:00Z,
http://www.wikidata.org/entity/Q118201,Q118201,"πολιτική, Ιστοριογραφία",Λωζάνη,1915-02-07T00:00:00Z,2002-09-08T00:00:00Z,
http://www.wikidata.org/entity/Q156473,Φέρεντς Σάλασι,ναζισμός,Κόσιτσε,1897-01-06T00:00:00Z,1946-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q157242,Αλεξάντερ Τοντ,οργανική χημεία,Γλασκώβη,1907-10-02T00:00:00Z,1997-01-10T00:00:00Z,
http://www.wikidata.org/entity/Q158030,Κορνήλιος Καστοριάδης,"μαρξισμός, οικονομικά, Ηπειρωτική φιλοσοφία",Κωνσταντινούπολη,1922-03-11T00:00:00Z,1997-12-26T00:00:00Z,Έλληνας φιλόσοφος
http://www.wikidata.org/entity/Q160021,Q160021,"παιδαγωγική, αισθητική, Ιστορία της Τέχνης",Τζέτσιν,1832-09-17T00:00:00Z,1884-08-08T00:00:00Z,
http://www.wikidata.org/entity/Q160270,Ντέηβιντ Ρικάρντο,οικονομικά,Λονδίνο,1772-04-18T00:00:00Z,1823-09-11T00:00:00Z,
